Year,Date,SectionID,text,fallacy,subcategory,Speaker,real_date
1960,07Oct,3,this isn't just a Southern problem; it's a Northern problem and a Western problem; it's a problem for all of us.,AppealtoEmotion,Flag waving,NIXON,7 10 1960
1960,07Oct,3,this isn't just a Southern problem; it's a Northern problem and a Western problem; it's a problem for all of us.,AppealtoEmotion,Flag waving,NIXON,7 10 1960
1960,07Oct,3,this isn't just a Southern problem; it's a Northern problem and a Western problem; it's a problem for all of us.,AppealtoEmotion,Flag waving,NIXON,7 10 1960
1960,07Oct,3,this isn't just a Southern problem; it's a Northern problem and a Western problem; it's a problem for all of us.,AppealtoEmotion,Flag waving,NIXON,7 10 1960
1960,07Oct,3,this isn't just a Southern problem; it's a Northern problem and a Western problem; it's a problem for all of us.,AppealtoEmotion,Flag waving,NIXON,7 10 1960
2016,19Oct,4,"Well, first of all, she wants to give amnesty, which is a disaster and very unfair to all of the people that are waiting on line for many, many years .",AppealtoEmotion,Loaded Language,CLINTON,19 10 2016
2016,19Oct,4,"Well, first of all, she wants to give amnesty, which is a disaster and very unfair to all of the people that are waiting on line for many, many years .",AppealtoEmotion,Loaded Language,CLINTON,19 10 2016
2016,19Oct,4,"Well, first of all, she wants to give amnesty, which is a disaster and very unfair to all of the people that are waiting on line for many, many years .",AppealtoEmotion,Loaded Language,CLINTON,19 10 2016
2016,19Oct,4,"In the audience tonight, we have four mothers of—I mean, these are unbelievable people that I've gotten to know over a period of years whose children have been killed, brutally killed by people that came into the country illegally .",AppealtoEmotion,Appeal to pity,CLINTON,19 10 2016
2016,19Oct,4,"In the audience tonight, we have four mothers of—I mean, these are unbelievable people that I've gotten to know over a period of years whose children have been killed, brutally killed by people that came into the country illegally .",AppealtoEmotion,Appeal to pity,CLINTON,19 10 2016
2016,19Oct,4,"In the audience tonight, we have four mothers of—I mean, these are unbelievable people that I've gotten to know over a period of years whose children have been killed, brutally killed by people that came into the country illegally .",AppealtoEmotion,Appeal to pity,TRUMP,19 10 2016
2016,19Oct,4,Drugs are pouring in through the border .,AppealtoEmotion,Loaded Language,CLINTON,19 10 2016
2016,19Oct,4,It's just pouring and destroying their youth .  It's poisoning the blood of their youth and plenty of other people .,AppealtoEmotion,Loaded Language,CLINTON,19 10 2016
2016,19Oct,4,It's just pouring and destroying their youth .  It's poisoning the blood of their youth and plenty of other people .,AppealtoEmotion,Loaded Language,TRUMP,19 10 2016
2016,19Oct,4,"some bad, bad people",AppealtoEmotion,Loaded Language,TRUMP,19 10 2016
2016,19Oct,4,"Well, as he was talking, I was thinking about a young girl I met here in Las Vegas, Carla, who is very worried that her parents might be deported, because she was born in this country but they were not .",AppealtoEmotion,Appeal to pity,CLINTON,19 10 2016
2016,19Oct,4,"Well, as he was talking, I was thinking about a young girl I met here in Las Vegas, Carla, who is very worried that her parents might be deported, because she was born in this country but they were not .",AppealtoEmotion,Appeal to pity,CLINTON,19 10 2016
2016,19Oct,4,"Well, as he was talking, I was thinking about a young girl I met here in Las Vegas, Carla, who is very worried that her parents might be deported, because she was born in this country but they were not .",AppealtoEmotion,Appeal to pity,CLINTON,19 10 2016
2016,19Oct,4,"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody .  It's a disaster .",AppealtoEmotion,Loaded Language,TRUMP,19 10 2016
2016,19Oct,4,"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody .  It's a disaster .",AppealtoEmotion,Loaded Language,TRUMP,19 10 2016
2016,19Oct,4,We've never had anything like this happen in any of our elections before .,AppealtoEmotion,Loaded Language,CLINTON,19 10 2016
2016,19Oct,4,"The border—as you know, the Border Patrol agents, 16,500-plus ICE last week, endorsed me .",AppealtoAuthority,Without Evidence,CLINTON,19 10 2016
2016,19Oct,4,"The border—as you know, the Border Patrol agents, 16,500-plus ICE last week, endorsed me .",AppealtoAuthority,Without Evidence,CLINTON,19 10 2016
2016,19Oct,4,"to sign immigration reform, and George W .  Bush supported it, as well .",AppealtoAuthority,Without Evidence,TRUMP,19 10 2016
2016,19Oct,4,"This has come from the highest levels of the Russian government, clearly, from Putin himself, in an effort, as 17 of our intelligence agencies have confirmed, to influence our election .",AppealtoAuthority,Without Evidence,CLINTON,19 10 2016
2016,19Oct,4,"The biggest complaint they have—it's with all of the problems going on in the world, many of the problems caused by Hillary Clinton and by Barack Obama .",AdHominem,Ad hominem,CLINTON,19 10 2016
2016,19Oct,4,"The biggest complaint they have—it's with all of the problems going on in the world, many of the problems caused by Hillary Clinton and by Barack Obama .",AdHominem,Ad hominem,CLINTON,19 10 2016
2016,19Oct,4,Hillary Clinton wanted the wall .,AdHominem,Tu quoque,WALLACE,19 10 2016
2016,19Oct,4,But Hillary Clinton wanted the wall .,AdHominem,,WALLACE,19 10 2016
2016,19Oct,4,"And Donald knows a lot about this .  He used undocumented labor to build the Trump Tower .  He underpaid undocumented workers, and when they complained, he basically said what a lot of employers do: ""You complain, I'll get you deported . """,AdHominem,Circumstantial Ad hominem,TRUMP,19 10 2016
2016,19Oct,4,"He said as recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation .  Now, here's what that means .  It means you would have to have a massive law enforcement presence, where law enforcement officers would be going school to school, home to home, business to business, rounding up people who are undocumented .  And we would then have to put them on trains, on buses to get them out of our country .",Slipperyslope,Slippery slope,TRUMP,19 10 2016
2016,19Oct,4,"He said as recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation .  Now, here's what that means .  It means you would have to have a massive law enforcement presence, where law enforcement officers would be going school to school, home to home, business to business, rounding up people who are undocumented .  And we would then have to put them on trains, on buses to get them out of our country .",Slipperyslope,Slippery slope,TRUMP,19 10 2016
2004,05Oct,3,"How can they continue to watch Israeli children killed by suicide bombers, killed by terrorists?",AppealtoEmotion,Appeal to pity,EDWARDS,5 10 2004
2004,05Oct,3,"And it's important for America to confront the situation in Iran, because Iran is an enormous threat to Israel and to the Israeli people.",AppealtoEmotion,Appeal to fear,EDWARDS,5 10 2004
2004,05Oct,3,"And it's important for America to confront the situation in Iran, because Iran is an enormous threat to Israel and to the Israeli people.",AppealtoEmotion,Appeal to fear,EDWARDS,5 10 2004
2004,05Oct,3,I personally think one of the reasons that we don't have as many suicide attacks today in Israel as we've had in the past is because Saddam is no longer in business.,FalseCause,False cause,CHENEY,5 10 2004
2004,05Oct,3,The reason they keep trying to attack Halliburton is because they want to obscure their own record.,AdHominem,Tu quoque,CHENEY,5 10 2004
2004,05Oct,3,The reason they keep trying to attack Halliburton is because they want to obscure their own record.,AdHominem,Tu quoque,CHENEY,5 10 2004
2004,05Oct,3,"The vice president, I'm surprised to hear him talk about records.",AdHominem,Tu quoque,EDWARDS,5 10 2004
2004,05Oct,3,"The vice president, I'm surprised to hear him talk about records.",AdHominem,Tu quoque,EDWARDS,5 10 2004
2004,05Oct,3,"The vice president, I'm surprised to hear him talk about records.",AdHominem,Tu quoque,EDWARDS,5 10 2004
2012,16Oct,1,"And Governor Romney's says he's got a five-point plan? Governor Romney doesn't have a five-point plan. He has a one-point plan. And that plan is to make sure that folks at the top play by a different set of rules. That's been his philosophy in the private sector, that's been his philosophy as governor, that's been his philosophy as a presidential candidate.",AppealtoAuthority,False Authority,OBAMA,16 10 2012
2012,16Oct,1,"And Governor Romney's says he's got a five-point plan? Governor Romney doesn't have a five-point plan. He has a one-point plan. And that plan is to make sure that folks at the top play by a different set of rules. That's been his philosophy in the private sector, that's been his philosophy as governor, that's been his philosophy as a presidential candidate.",AppealtoAuthority,False Authority,OBAMA,16 10 2012
2012,16Oct,1,"And Governor Romney's says he's got a five-point plan? Governor Romney doesn't have a five-point plan. He has a one-point plan. And that plan is to make sure that folks at the top play by a different set of rules. That's been his philosophy in the private sector, that's been his philosophy as governor, that's been his philosophy as a presidential candidate.",AppealtoAuthority,False Authority,OBAMA,16 10 2012
2012,16Oct,1,"And Governor Romney's says he's got a five-point plan? Governor Romney doesn't have a five-point plan. He has a one-point plan. And that plan is to make sure that folks at the top play by a different set of rules. That's been his philosophy in the private sector, that's been his philosophy as governor, that's been his philosophy as a presidential candidate.",AppealtoAuthority,False Authority,OBAMA,16 10 2012
2012,16Oct,1,"And Governor Romney's says he's got a five-point plan? Governor Romney doesn't have a five-point plan. He has a one-point plan. And that plan is to make sure that folks at the top play by a different set of rules. That's been his philosophy in the private sector, that's been his philosophy as governor, that's been his philosophy as a presidential candidate.",AppealtoAuthority,False Authority,OBAMA,16 10 2012
2012,16Oct,1,"And Governor Romney's says he's got a five-point plan? Governor Romney doesn't have a five-point plan. He has a one-point plan. And that plan is to make sure that folks at the top play by a different set of rules. That's been his philosophy in the private sector, that's been his philosophy as governor, that's been his philosophy as a presidential candidate.",AppealtoAuthority,False Authority,OBAMA,16 10 2012
